"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TNICBUS","198301","1813.083","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198302","1681.552","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198303","1769.086","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198304","1710.659","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198305","1737.113","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198306","1706.964","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198307","1735.365","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198308","1783.801","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198309","1766.482","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198310","1783.129","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198311","1808.788","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198312","1820.872","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198313","21117.527","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198401","2104.433","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198402","1919.591","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198403","1998.463","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198404","1937.563","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198405","1939.092","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198406","1855.267","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198407","1875.37","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198408","1910.776","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198409","1818.953","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198410","1898.657","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198411","1827.369","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198412","1863.389","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198413","22949.423","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198501","1987.274","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198502","1847.947","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198503","1859.447","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198504","1835.662","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198505","1850.183","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198506","1784.192","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198507","1829.516","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198508","1855.962","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198509","1772.099","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198510","1865.788","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198511","1781.617","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198512","1945.639","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198513","22217.661","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198601","2024.567","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198602","1855.638","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198603","1950.043","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198604","1823.464","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198605","1849.588","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198606","1767.916","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198607","1731.893","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198608","1768.678","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198609","1721.099","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198610","1783.78","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198611","1716.463","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198612","1847.963","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198613","21841.57","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198701","2069.539","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198702","1869.573","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198703","1852.698","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198704","1861.59","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198705","1827.021","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198706","1854.499","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198707","1907.579","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198708","1883.163","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198709","1871.649","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198710","1939.372","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198711","1858.892","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198712","2017.196","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198713","22813.316","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198801","2000.363","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198802","1974.847","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198803","2087.243","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198804","1870.36","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198805","1934.178","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198806","1922.019","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198807","1925.621","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198808","2041.219","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198809","1966.514","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198810","2060.388","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198811","1992.221","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198812","2073.697","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198813","23848.996","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198901","2029.323","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198902","1912.99","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198903","2067.581","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198904","1936.952","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198905","1951.364","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198906","1967.422","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198907","1948.702","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198908","2033.618","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198909","1966.717","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198910","2069.485","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198911","2016.505","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198912","2074.414","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198913","23975.761","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199001","2081.377","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199002","1895.817","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199003","2046.118","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199004","2018.79","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199005","2019.27","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199006","1956.335","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199007","2022.092","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199008","2129.698","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199009","2031.427","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199010","2108.408","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199011","1993.674","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199012","2022.184","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199013","24325.812","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199101","2124.868","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199102","1828.066","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199103","1915.377","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199104","1872.434","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199105","1900.392","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199106","1908.063","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199107","1998.338","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199108","2059.402","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199109","2092.379","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199110","2136.71","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199111","2048.972","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199112","2091.993","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199113","23977.772","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199201","2154.998","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199202","1982.358","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199203","2082.451","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199204","2006.855","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199205","2014.799","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199206","2042.631","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199207","2105.442","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199208","2112.737","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199209","2055.845","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199210","2166.332","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199211","2117.601","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199212","2155.514","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199213","24998.109","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199301","2072.532","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199302","2004.343","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199303","2165.054","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199304","2001.03","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199305","1942.848","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199306","1997.654","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199307","2054.341","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199308","2101.559","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199309","2101.84","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199310","2218.628","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199311","2170.566","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199312","2168.299","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199313","24999.224","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199401","2276.951","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199402","2105.564","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199403","2138.047","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","199404","2068.91","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
